nameWithOwner,url,stargazerCount,createdAt,releases,primaryLanguage,age,processed,cbo,dit,lcom*,loc
chrisbanes/ActionBar-PullToRefresh,https://github.com/chrisbanes/ActionBar-PullToRefresh,3192,2013-06-04T14:44:53Z,0,Java,3213,true,5.877551020408164,3,Not processed.,3717
chenBingX/SuperTextView,https://github.com/chenBingX/SuperTextView,3186,2017-04-17T11:32:41Z,33,Java,1800,true,3.3916666666666666,1,Not processed.,4733
yangfuhai/afinal,https://github.com/yangfuhai/afinal,3185,2012-10-17T08:10:00Z,0,Java,3443,true,4.25,1,Not processed.,6971
pengjianbo/GalleryFinal,https://github.com/pengjianbo/GalleryFinal,3176,2015-09-21T07:01:17Z,4,Java,2374,true,5.572519083969466,2,Not processed.,7997
google/volley,https://github.com/google/volley,3171,2017-01-24T17:39:33Z,9,Java,1883,true,5.190476190476191,3,Not processed.,9296
zzz40500/GsonFormat,https://github.com/zzz40500/GsonFormat,3166,2014-10-31T14:16:39Z,4,Java,2699,true,2.8285714285714287,2,Not processed.,5684
BelooS/ChipsLayoutManager,https://github.com/BelooS/ChipsLayoutManager,3164,2016-08-03T19:23:43Z,11,Java,2056,true,5.127118644067797,2,0.134065632779661,6101
eishay/jvm-serializers,https://github.com/eishay/jvm-serializers,3160,2010-04-25T03:12:00Z,0,Java,4349,true,5.980169971671388,1,Not processed.,31287
jacoco/jacoco,https://github.com/jacoco/jacoco,3157,2012-07-08T21:45:13Z,43,Java,3543,true,4.149132947976879,1,Not processed.,33085
facebookarchive/network-connection-class,https://github.com/facebookarchive/network-connection-class,3156,2015-03-18T02:16:43Z,2,Java,2561,true,3.375,1,Not processed.,650
KingJA/LoadSir,https://github.com/KingJA/LoadSir,3155,2017-09-02T08:32:15Z,6,Java,1662,true,5.1891891891891895,2,0.20018874500000003,1481
amulyakhare/TextDrawable,https://github.com/amulyakhare/TextDrawable,3153,2014-10-19T09:56:45Z,0,Java,2711,true,5.666666666666667,2,0.3224871688888889,824
huburt-Hu/NewbieGuide,https://github.com/huburt-Hu/NewbieGuide,3148,2017-07-28T06:54:05Z,20,Java,1698,true,4.3076923076923075,2,Not processed.,1896
jfinal/jfinal,https://github.com/jfinal/jfinal,3147,2012-04-25T08:48:48Z,0,Java,3618,true,4.538043478260869,6,Not processed.,30741
eleme/UETool,https://github.com/eleme/UETool,3144,2018-05-16T08:13:17Z,9,Java,1406,true,5.589285714285714,2,0.18939073044642857,4173
hitherejoe/animate,https://github.com/hitherejoe/animate,3141,2015-11-16T15:06:22Z,0,Java,2318,true,6.865384615384615,3,0.30337128249999995,1706
alibaba/cobar,https://github.com/alibaba/cobar,3140,2014-01-15T11:20:09Z,1,Java,2988,true,4.807516040329973,1,Not processed.,63193
spockframework/spock,https://github.com/spockframework/spock,3127,2010-12-12T19:02:34Z,16,Java,4118,true,5.347899159663865,1,Not processed.,20144
nicolasgramlich/AndEngine,https://github.com/nicolasgramlich/AndEngine,3125,2011-11-22T14:20:11Z,0,Java,3773,true,3.724310776942356,1,Not processed.,33585
Skykai521/StickerCamera,https://github.com/Skykai521/StickerCamera,3123,2015-07-05T14:12:43Z,0,Java,2452,true,4.066246056782334,1,Not processed.,14361
anggrayudi/android-hidden-api,https://github.com/anggrayudi/android-hidden-api,3119,2015-09-16T11:58:33Z,1,Java,2379,true,8.5,1,0.4430067075,480
WritingMinds/ffmpeg-android-java,https://github.com/WritingMinds/ffmpeg-android-java,3118,2014-09-11T10:12:09Z,8,Java,2749,true,2.9148936170212765,1,0.1436800159574468,1306
pig-mesh/pig,https://github.com/pig-mesh/pig,3106,2019-08-26T03:24:53Z,17,Java,939,true,6.323974082073434,1,Not processed.,18168
danylovolokh/VideoPlayerManager,https://github.com/danylovolokh/VideoPlayerManager,3105,2015-07-09T21:32:15Z,0,Java,2447,true,4.291666666666667,1,Not processed.,4228
yipianfengye/android-adDialog,https://github.com/yipianfengye/android-adDialog,3101,2016-08-02T08:00:57Z,0,Java,2058,true,4,1,Not processed.,1607
undertow-io/undertow,https://github.com/undertow-io/undertow,3098,2012-07-19T00:52:44Z,0,Java,3533,true,5.0428713858424725,1,Not processed.,155081
pppscn/SmsForwarder,https://github.com/pppscn/SmsForwarder,3098,2021-02-10T02:23:07Z,18,Java,405,true,5.825396825396825,1,Not processed.,12899
GeyserMC/Geyser,https://github.com/GeyserMC/Geyser,3095,2019-07-08T17:23:17Z,0,Java,988,true,7.815934065934066,1,Not processed.,33125
hongyangAndroid/Highlight,https://github.com/hongyangAndroid/Highlight,3089,2015-10-08T15:03:40Z,0,Java,2357,true,4.216216216216216,2,Not processed.,964
requery/requery,https://github.com/requery/requery,3089,2015-11-14T00:45:31Z,43,Java,2320,true,5.457746478873239,2,Not processed.,23679
uber/NullAway,https://github.com/uber/NullAway,3087,2017-09-01T17:35:57Z,0,Java,1663,true,3.942857142857143,1,Not processed.,15419
crazyandcoder/citypicker,https://github.com/crazyandcoder/citypicker,3083,2016-05-12T01:21:33Z,4,Java,2140,true,3.8848484848484848,1,Not processed.,6571
woxingxiao/BubbleSeekBar,https://github.com/woxingxiao/BubbleSeekBar,3082,2016-11-03T14:31:05Z,12,Java,1965,true,4.9,2,0.18058871333333334,1958
immutables/immutables,https://github.com/immutables/immutables,3077,2013-07-07T13:48:23Z,6,Java,3180,true,4.715226656334754,1,Not processed.,66821
guoguibing/librec,https://github.com/guoguibing/librec,3076,2014-01-09T16:06:11Z,3,Java,2994,true,6.32532751091703,4,Not processed.,28801
liquibase/liquibase,https://github.com/liquibase/liquibase,3075,2011-07-08T20:08:20Z,67,Java,3909,true,6.301182327317984,2,Not processed.,88250
dariuszseweryn/RxAndroidBle,https://github.com/dariuszseweryn/RxAndroidBle,3074,2016-02-04T13:42:02Z,47,Java,2238,true,5.226107226107226,1,0.19290635888111884,11228
gabrielemariotti/RecyclerViewItemAnimators,https://github.com/gabrielemariotti/RecyclerViewItemAnimators,3071,2014-08-22T00:24:43Z,0,Java,2769,true,4.983050847457627,1,0.22483899220338982,2088
jindrapetrik/jpexs-decompiler,https://github.com/jindrapetrik/jpexs-decompiler,3067,2014-05-10T17:20:56Z,120,Java,2873,true,6.053949903660886,2,Not processed.,246298
KunMinX/Linkage-RecyclerView,https://github.com/KunMinX/Linkage-RecyclerView,3065,2019-04-22T04:39:46Z,0,Java,1065,true,6.222222222222222,1,0.32428701597222226,2470
beemdevelopment/Aegis,https://github.com/beemdevelopment/Aegis,3059,2016-08-15T19:10:31Z,44,Java,2045,true,6.962264150943396,3,Not processed.,15253
lenve/JavaEETest,https://github.com/lenve/JavaEETest,3057,2016-12-13T02:13:58Z,0,Java,1925,true,3.344155844155844,1,Not processed.,2133
oshi/oshi,https://github.com/oshi/oshi,3057,2012-02-10T12:46:48Z,130,Java,3693,true,5.825174825174825,1,Not processed.,30031
trojan-gfw/igniter,https://github.com/trojan-gfw/igniter,3057,2018-11-08T22:19:03Z,33,Java,1229,true,4.56,1,Not processed.,6013
jagrosh/MusicBot,https://github.com/jagrosh/MusicBot,3056,2016-08-14T18:46:29Z,31,Java,2046,true,6.559523809523809,2,0.18947485035714284,3690
osmandapp/OsmAnd,https://github.com/osmandapp/OsmAnd,3056,2011-01-15T19:59:44Z,1,Java,4083,true,6.958899398108341,1,Not processed.,575637
Red5/red5-server,https://github.com/Red5/red5-server,3055,2013-11-19T05:04:10Z,48,Java,3045,true,5.859756097560975,1,Not processed.,10279
apache/nifi,https://github.com/apache/nifi,3054,2014-12-12T08:00:05Z,0,Java,2657,true,6.651769444710847,2,Not processed.,670019
PhilippC/keepass2android,https://github.com/PhilippC/keepass2android,3052,2017-09-20T18:42:02Z,19,Java,1644,true,4.60849598163031,3,Not processed.,60098
keyboardsurfer/Crouton,https://github.com/keyboardsurfer/Crouton,3047,2012-08-03T11:04:36Z,8,Java,3518,true,6.3125,2,0.40918227625,1454
android-notes/Cockroach,https://github.com/android-notes/Cockroach,3046,2017-02-14T03:43:51Z,1,Java,1862,true,3.2280701754385963,2,0.08074352578947369,1562
sofastack/sofa-jarslink,https://github.com/sofastack/sofa-jarslink,3045,2018-02-02T06:02:09Z,2,Java,1509,true,3.5757575757575757,1,Not processed.,948
aragozin/jvm-tools,https://github.com/aragozin/jvm-tools,3044,2012-04-28T09:28:32Z,0,Java,3615,true,4.129783693843594,1,Not processed.,32343
zwwill/yanxuan-weex-demo,https://github.com/zwwill/yanxuan-weex-demo,3044,2017-09-05T11:48:42Z,0,Java,1659,true,0.6,1,Not processed.,15894
alibaba/Alink,https://github.com/alibaba/Alink,3039,2018-09-30T06:36:11Z,13,Java,1269,true,5.908910175311766,2,Not processed.,330301
strimzi/strimzi-kafka-operator,https://github.com/strimzi/strimzi-kafka-operator,3036,2016-05-06T08:52:33Z,95,Java,2146,true,10.295673076923077,2,Not processed.,108216
jgilfelt/android-viewbadger,https://github.com/jgilfelt/android-viewbadger,3033,2011-09-27T22:50:57Z,0,Java,3828,true,4.142857142857143,1,Not processed.,563
vaticle/typedb,https://github.com/vaticle/typedb,3031,2016-07-11T23:59:57Z,81,Java,2079,true,8.480211081794195,1,Not processed.,71073
apache/maven,https://github.com/apache/maven,3023,2009-05-21T03:22:03Z,2,Java,4688,true,5.844187963726299,2,Not processed.,63827
zhou-you/RxEasyHttp,https://github.com/zhou-you/RxEasyHttp,3021,2017-06-07T09:33:47Z,0,Java,1749,true,4.118309859154929,1,Not processed.,11670
VaughnVernon/IDDD_Samples,https://github.com/VaughnVernon/IDDD_Samples,3021,2013-04-08T22:12:57Z,0,Java,3269,true,4.738863287250384,3,Not processed.,28463
Marswin/MarsDaemon,https://github.com/Marswin/MarsDaemon,3020,2015-12-25T03:21:41Z,0,Java,2279,true,3.8378378378378377,1,0.16793709648648647,1010
xmuSistone/ViewpagerTransition,https://github.com/xmuSistone/ViewpagerTransition,3020,2016-09-19T05:38:45Z,1,Java,2010,true,5.266666666666667,4,0.25058834133333335,588
java8/Java8InAction,https://github.com/java8/Java8InAction,3014,2013-10-28T23:59:40Z,0,Java,3066,true,1.7384615384615385,2,Not processed.,3724
dingjikerbo/Android-BluetoothKit,https://github.com/dingjikerbo/Android-BluetoothKit,3013,2015-10-08T09:07:33Z,0,Java,2357,true,4.074688796680498,1,Not processed.,8347
FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,3011,2011-12-23T07:17:41Z,0,Java,3742,true,3.7729779411764706,1,Not processed.,141134
pedrovgs/DraggablePanel,https://github.com/pedrovgs/DraggablePanel,3007,2014-04-13T11:40:54Z,10,Java,2900,true,5.2444444444444445,2,0.2937045311111111,1975
dmytrodanylyk/android-process-button,https://github.com/dmytrodanylyk/android-process-button,3007,2014-05-02T20:39:23Z,1,Java,2880,true,5.25,1,0.24078719599999995,941
zaaach/CityPicker,https://github.com/zaaach/CityPicker,3004,2016-02-27T09:11:27Z,2,Java,2215,true,4.871794871794871,2,Not processed.,1295
facebookarchive/react-native-fbsdk,https://github.com/facebookarchive/react-native-fbsdk,3004,2015-08-03T17:10:14Z,22,Java,2423,true,7.166666666666667,1,0.2945112366666667,1241
yanzhenjie/AndServer,https://github.com/yanzhenjie/AndServer,3002,2016-06-14T00:52:52Z,0,Java,2107,true,5.056338028169014,2,Not processed.,12020
florent37/ShapeOfView,https://github.com/florent37/ShapeOfView,3001,2018-02-18T12:14:06Z,0,Java,1493,true,5.173913043478261,3,0.27955374608695654,2078
ballerina-platform/ballerina-lang,https://github.com/ballerina-platform/ballerina-lang,3000,2016-11-16T14:58:44Z,115,Java,1952,true,7.865213082259663,2,Not processed.,405712
lovetuzitong/MultiImageSelector,https://github.com/lovetuzitong/MultiImageSelector,2995,2015-04-08T10:12:50Z,2,Java,2540,true,4.758620689655173,1,0.24952973620689656,1425
spring-cloud/spring-cloud-kubernetes,https://github.com/spring-cloud/spring-cloud-kubernetes,2993,2016-12-13T21:36:25Z,0,Java,1924,true,7.690518783542039,1,0.23933419291592115,15586
MindorksOpenSource/PRDownloader,https://github.com/MindorksOpenSource/PRDownloader,2990,2017-11-11T19:29:38Z,5,Java,1591,true,2.3375,1,0.0837155331875,4709
watabou/pixel-dungeon,https://github.com/watabou/pixel-dungeon,2990,2014-07-26T17:34:32Z,0,Java,2796,true,5.724672228843862,1,Not processed.,38623
apache/calcite,https://github.com/apache/calcite,2988,2014-06-25T07:00:07Z,0,Java,2827,true,7.7266260162601625,3,Not processed.,308825
stephanenicolas/robospice,https://github.com/stephanenicolas/robospice,2984,2012-09-19T14:09:37Z,1,Java,3471,true,4.618618618618618,1,Not processed.,14955
